node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_suc,sink_tx_suc,sink_delay_avg,rx_all_p,rx_suc_p,rx_fail_per,rx_fail_col,rx_fail_adr,rx_fail_dup,rx_fail_mis,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_suc_p,tx_fail_per,tx_fail_col,tx_fail_adr,tx_fail_dup,tx_fail_mis,tx_fail_buf,links
Network,312953.12408017943,288964.66487787594,23827.742777090785,77.15707486524737,83.559349019289,1122,324,470.0915901822211,3318082,61134,2099321,408056,0,685165,71932,0,6,8517,68529,61134,2099321,408056,0,685165,71932,0,
0,5092.318484243813,5031.2561738519325,58.066410479859435,1.3048233204562907,1.691076582072353,0,0,0,68362,1122,36678,9172,0,19773,1862,0,0,167,167; 8350,83,4375,3853,0,0,39,0,|{'1': 127, '2': 86, '3': 66, '4': 45, '5': 141, '6': 149, '7': 120, '8': 155, '9': 118, '10': 58, '11': 149, '12': 61, '13': 74, '14': 90, '15': 59, '16': 51, '17': 125, '18': 80, '19': 96, '20': 56, '21': 105, '22': 122, '23': 38, '24': 85, '25': 53, '26': 59, '27': 45, '28': 88, '29': 89, '30': 39, '31': 61, '32': 32, '33': 167, '34': 31, '35': 59, '36': 56, '37': 31, '38': 37, '39': 65, '40': 112, '41': 124, '42': 161, '43': 60, '44': 50, '45': 40, '46': 49, '47': 79, '48': 39, '49': 40, '50': 53}|
1,5628.915908232928,5181.690030494147,444.0168034896856,1.541310556496674,1.667763674964734,9,6,794.133831568973,67252,1110,38329,8891,0,17155,1988,0,1,167,1277; 63850,176,34996,13081,0,15397,200,0,|{'0': 992, '2': 1016, '3': 653, '4': 446, '5': 883, '6': 1188, '7': 584, '8': 1178, '9': 902, '10': 522, '11': 799, '12': 380, '13': 403, '14': 493, '15': 451, '16': 431, '17': 1081, '18': 457, '19': 553, '20': 453, '21': 762, '22': 931, '23': 444, '24': 614, '25': 576, '26': 324, '27': 274, '28': 626, '29': 459, '30': 222, '31': 310, '32': 194, '33': 935, '34': 286, '35': 478, '36': 561, '37': 300, '38': 292, '39': 631, '40': 581, '41': 947, '42': 1042, '43': 361, '44': 380, '45': 337, '46': 440, '47': 413, '48': 420, '49': 481, '50': 368}|
2,6675.0639475511625,6231.019923398812,440.8874759787952,1.550798569976667,1.6057495686673162,12,6,230.72881947621536,67261,1101,41471,9119,0,13908,1835,0,1,167,1268; 63400,483,38105,7852,0,16860,100,0,|{'0': 743, '1': 1023, '3': 888, '4': 548, '5': 800, '6': 835, '7': 473, '8': 915, '9': 631, '10': 337, '11': 709, '12': 283, '13': 300, '14': 345, '15': 329, '16': 533, '17': 736, '18': 304, '19': 497, '20': 312, '21': 499, '22': 946, '23': 448, '24': 770, '25': 682, '26': 223, '27': 221, '28': 725, '29': 321, '30': 156, '31': 240, '32': 163, '33': 688, '34': 243, '35': 326, '36': 715, '37': 452, '38': 212, '39': 721, '40': 461, '41': 624, '42': 740, '43': 307, '44': 577, '45': 267, '46': 486, '47': 288, '48': 339, '49': 489, '50': 425}|
3,6701.569725619487,6164.970555402871,533.3764890784489,1.616856781316814,1.605824322364674,38,6,601.6392888012687,62713,1367,41347,6442,0,12794,893,0,3,167,1534; 73632,2623,49008,8923,0,11613,1465,0,|{'0': 533, '1': 766, '2': 1092, '4': 998, '5': 583, '6': 607, '7': 369, '8': 663, '9': 440, '10': 349, '11': 527, '12': 263, '13': 237, '14': 301, '15': 278, '16': 845, '17': 605, '18': 264, '19': 387, '20': 261, '21': 413, '22': 747, '23': 573, '24': 651, '25': 1214, '26': 194, '27': 232, '28': 618, '29': 285, '31': 205, '33': 481, '34': 213, '35': 278, '36': 1432, '37': 879, '38': 174, '39': 696, '40': 322, '41': 471, '42': 533, '43': 260, '44': 627, '45': 272, '46': 809, '47': 242, '48': 343, '49': 696, '50': 396}|
4,5997.69052153156,5462.190778661018,532.3333799081518,1.5183987310765963,1.647964207341348,28,6,641.0031760085441,62716,1364,43499,6246,0,11265,412,0,1,167,1531; 73488,2487,52368,6808,0,10584,1241,0,|{'0': 354, '1': 513, '2': 638, '3': 997, '5': 379, '6': 433, '7': 226, '8': 418, '9': 341, '10': 285, '11': 319, '12': 187, '13': 205, '14': 207, '15': 272, '16': 1237, '17': 461, '18': 193, '19': 258, '20': 222, '21': 289, '22': 447, '23': 838, '24': 420, '25': 1349, '26': 177, '27': 207, '28': 366, '29': 210, '31': 188, '33': 328, '34': 231, '35': 256, '36': 1159, '37': 974, '38': 156, '39': 405, '40': 252, '41': 373, '42': 383, '43': 187, '44': 385, '45': 260, '46': 1348, '47': 187, '48': 340, '49': 1014, '50': 246}|
5,6539.813213503157,6100.306914336472,436.36733624084235,1.525680002876611,1.613282890140581,30,6,313.4910823232812,67274,1088,39050,9149,0,16556,1704,0,1,167,1255; 62750,1232,34967,6710,0,19827,14,0,|{'0': 1055, '1': 895, '2': 767, '3': 500, '4': 276, '6': 894, '7': 780, '8': 1082, '9': 646, '10': 374, '11': 1201, '12': 341, '13': 440, '14': 528, '15': 317, '16': 299, '17': 691, '18': 490, '19': 895, '20': 358, '21': 580, '22': 1167, '23': 290, '24': 843, '25': 378, '26': 308, '27': 215, '28': 935, '29': 560, '30': 216, '31': 313, '32': 223, '33': 1008, '34': 208, '35': 374, '36': 395, '37': 283, '38': 272, '39': 886, '40': 763, '41': 681, '42': 910, '43': 538, '44': 482, '45': 242, '46': 287, '47': 402, '48': 278, '49': 303, '50': 614}|
6,5878.750911942913,5428.392782872997,447.1461310005761,1.5582730759167014,1.6537249715930584,4,6,593.8328708434782,67243,1119,36949,9299,0,18282,1853,0,1,167,1286; 64300,292,33968,6597,0,23407,36,0,|{'0': 1150, '1': 1193, '2': 833, '3': 511, '4': 361, '5': 928, '7': 741, '8': 1247, '9': 1033, '10': 520, '11': 915, '12': 439, '13': 475, '14': 652, '15': 490, '16': 392, '17': 1182, '18': 537, '19': 609, '20': 524, '21': 885, '22': 869, '23': 373, '24': 592, '25': 456, '26': 361, '27': 310, '28': 659, '29': 523, '30': 254, '31': 362, '32': 217, '33': 1127, '34': 306, '35': 545, '36': 444, '37': 277, '38': 335, '39': 539, '40': 698, '41': 1108, '42': 1214, '43': 398, '44': 340, '45': 360, '46': 372, '47': 478, '48': 416, '49': 423, '50': 359}|
7,6310.902833477171,5865.47697604155,442.2782882058576,1.5207553765765986,1.626813823509458,10,6,374.97375726823253,67257,1105,39032,9295,0,16192,1912,0,2,167,1272; 63600,555,35565,7829,0,19642,53,0,|{'0': 958, '1': 611, '2': 470, '3': 307, '4': 230, '5': 765, '6': 701, '8': 776, '9': 743, '10': 436, '11': 933, '12': 535, '13': 869, '14': 998, '15': 435, '16': 230, '17': 614, '18': 828, '19': 772, '20': 530, '21': 793, '22': 648, '23': 222, '24': 419, '25': 246, '26': 530, '27': 246, '28': 524, '29': 1097, '30': 403, '31': 524, '32': 378, '33': 997, '34': 228, '35': 535, '36': 273, '37': 191, '38': 464, '39': 487, '40': 1262, '41': 737, '42': 887, '43': 743, '44': 309, '45': 282, '46': 215, '47': 760, '48': 273, '49': 236, '50': 385}|
8,6635.246755767396,6248.672360464728,383.5164716124706,1.4518686797964984,1.6060549765661971,150,6,180.13717430604729,67426,936,37310,9746,0,17728,1900,0,1,167,1103; 55150,8901,28880,1373,0,15974,22,0,|{'0': 1023, '1': 1009, '2': 798, '3': 487, '4': 298, '5': 948, '6': 1062, '7': 647, '9': 800, '10': 384, '11': 886, '12': 344, '13': 405, '14': 523, '15': 377, '16': 355, '17': 882, '18': 427, '19': 585, '20': 365, '21': 688, '22': 878, '23': 303, '24': 586, '25': 407, '26': 308, '27': 219, '28': 642, '29': 474, '30': 208, '31': 336, '32': 194, '33': 992, '34': 248, '35': 415, '36': 402, '37': 260, '38': 254, '39': 574, '40': 638, '41': 825, '42': 1005, '43': 384, '44': 354, '45': 288, '46': 330, '47': 398, '48': 346, '49': 324, '50': 385}|
9,5587.022401719635,5170.787162428289,413.0712314375469,1.4935886162965675,1.6704192203751458,90,6,236.31675640551637,67341,1021,37301,9527,0,17756,1889,0,3,167,1188; 59400,3472,31504,5085,0,19336,54,0,|{'0': 905, '1': 840, '2': 574, '3': 349, '4': 279, '5': 614, '6': 980, '7': 711, '8': 859, '10': 708, '11': 637, '12': 587, '13': 525, '14': 698, '15': 646, '16': 329, '17': 1083, '18': 608, '19': 443, '20': 693, '21': 1133, '22': 583, '23': 368, '24': 375, '25': 355, '26': 437, '27': 399, '28': 419, '29': 532, '30': 271, '31': 474, '32': 224, '33': 901, '34': 373, '35': 697, '36': 318, '37': 217, '38': 451, '39': 384, '40': 627, '41': 1188, '42': 1007, '43': 352, '44': 249, '45': 459, '46': 334, '47': 601, '48': 465, '49': 358, '50': 277}|
