node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_suc,sink_tx_suc,sink_delay_avg,rx_all_p,rx_suc_p,rx_fail_per,rx_fail_col,rx_fail_adr,rx_fail_dup,rx_fail_mis,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_suc_p,tx_fail_per,tx_fail_col,tx_fail_adr,tx_fail_dup,tx_fail_mis,tx_fail_buf,links
Network,875078.1173752772,807328.986913726,67631.34433757178,66.87229683816659,50.9138280114782,2606,556,10973.274601072208,4824445,95016,3089541,629501,0,699290,133702,177579,21,8517,100033,95016,3089541,629501,0,699290,133702,177579,
0,15756.355315086466,15641.713211917062,112.90708570545999,0.6829162302594621,1.052101243869544,0,0,0,99867,2606,55874,8287,0,29704,3397,0,0,167,167; 8350,153,4300,3666,0,0,3,36,|{'1': 130, '2': 103, '3': 51, '4': 38, '5': 138, '6': 153, '7': 125, '8': 152, '9': 123, '10': 80, '11': 147, '12': 55, '13': 61, '14': 102, '15': 61, '16': 47, '17': 122, '18': 87, '19': 95, '20': 63, '21': 111, '22': 119, '23': 36, '24': 81, '25': 47, '26': 46, '27': 37, '28': 90, '29': 89, '30': 35, '31': 51, '32': 33, '33': 167, '34': 43, '35': 66, '36': 50, '37': 41, '38': 59, '39': 79, '40': 117, '41': 134, '42': 160, '43': 73, '44': 45, '45': 50, '46': 47, '47': 72, '48': 48, '49': 39, '50': 52}|
1,17036.61198996694,15404.314982124377,1630.053794226766,1.2303028385998447,1.0129108012408365,67,14,5549.8207840324885,97623,2264,57279,11240,0,21551,3101,2188,20,167,2411; 120550,1463,66263,23835,0,24799,33,111,|{'0': 1873, '2': 1937, '3': 1195, '4': 827, '5': 1708, '6': 2240, '7': 1140, '8': 2229, '9': 1718, '10': 918, '11': 1528, '12': 730, '13': 770, '14': 983, '15': 844, '16': 886, '17': 2043, '18': 805, '19': 1029, '20': 833, '21': 1431, '22': 1708, '23': 840, '24': 1148, '25': 1017, '26': 577, '27': 555, '28': 1199, '29': 850, '30': 417, '31': 600, '32': 361, '33': 1781, '34': 542, '35': 871, '36': 1025, '37': 639, '38': 534, '39': 1156, '40': 1048, '41': 1790, '42': 1932, '43': 665, '44': 749, '45': 673, '46': 812, '47': 769, '48': 766, '49': 931, '50': 665}|
2,18350.66102455707,17441.679150777276,906.6371373115456,1.428447703320393,0.9162887745360115,49,6,12120.491504354584,98693,1194,60831,18049,0,8651,3595,6374,21,167,1341; 67050,762,40202,10451,0,13993,200,21,|{'0': 772, '1': 1053, '3': 949, '4': 577, '5': 855, '6': 912, '7': 476, '8': 953, '9': 650, '10': 379, '11': 723, '12': 301, '13': 305, '14': 401, '15': 340, '16': 558, '17': 787, '18': 309, '19': 573, '20': 315, '21': 574, '22': 969, '23': 478, '24': 810, '25': 753, '26': 261, '27': 227, '28': 767, '29': 353, '30': 172, '31': 250, '32': 157, '33': 719, '34': 259, '35': 334, '36': 813, '37': 473, '38': 240, '39': 772, '40': 463, '41': 676, '42': 763, '43': 345, '44': 566, '45': 302, '46': 518, '47': 336, '48': 357, '49': 502, '50': 451}|
3,19892.655686421855,18237.417159507775,1653.0408655679967,1.355520650220266,0.8421406901809201,121,15,8476.223100194416,90522,2298,58942,7402,0,18042,2322,1515,21,167,2445; 117360,7026,78018,7535,0,14860,866,121276,|{'0': 870, '1': 1263, '2': 1742, '4': 1582, '5': 942, '6': 1000, '7': 534, '8': 1032, '9': 776, '10': 500, '11': 858, '12': 360, '13': 399, '14': 463, '15': 473, '16': 1318, '17': 929, '18': 396, '19': 631, '20': 407, '21': 677, '22': 1172, '23': 906, '24': 1085, '25': 1894, '26': 314, '27': 334, '28': 989, '29': 453, '31': 306, '33': 818, '34': 370, '35': 431, '36': 2256, '37': 1479, '38': 279, '39': 1044, '40': 570, '41': 806, '42': 862, '43': 386, '44': 1067, '45': 422, '46': 1330, '47': 374, '48': 523, '49': 1118, '50': 602}|
4,19069.813732294817,17414.470918723095,1653.0408655679967,1.4105680776004481,0.8913799185576328,28,14,13524.413296925077,90522,2299,62226,8056,0,14539,926,2476,21,167,2445; 117360,1230,83436,15146,0,16056,672,47,|{'0': 609, '1': 797, '2': 1031, '3': 1574, '5': 571, '6': 718, '7': 390, '8': 694, '9': 648, '10': 456, '11': 505, '12': 320, '13': 305, '14': 366, '15': 424, '16': 2022, '17': 718, '18': 309, '19': 419, '20': 350, '21': 530, '22': 681, '23': 1299, '24': 655, '25': 2143, '26': 288, '27': 353, '28': 609, '29': 352, '31': 261, '33': 565, '34': 392, '35': 373, '36': 1918, '37': 1583, '38': 231, '39': 626, '40': 388, '41': 600, '42': 602, '43': 255, '44': 644, '45': 416, '46': 2120, '47': 276, '48': 588, '49': 1618, '50': 332}|
5,16963.03535095832,16172.313735000618,788.3213289375446,1.4041425519002644,0.9961444960694884,57,8,12466.27220758046,98868,1020,59419,18787,0,8758,3428,7456,21,167,1166; 58300,764,32577,9036,0,14541,33,16,|{'0': 970, '1': 821, '2': 734, '3': 469, '4': 297, '6': 829, '7': 726, '8': 976, '9': 620, '10': 313, '11': 1115, '12': 304, '13': 411, '14': 490, '15': 303, '16': 288, '17': 665, '18': 434, '19': 840, '20': 332, '21': 511, '22': 1080, '23': 262, '24': 764, '25': 327, '26': 262, '27': 203, '28': 895, '29': 522, '30': 219, '31': 254, '32': 196, '33': 917, '34': 181, '35': 343, '36': 389, '37': 270, '38': 242, '39': 786, '40': 721, '41': 654, '42': 883, '43': 494, '44': 438, '45': 235, '46': 272, '47': 395, '48': 263, '49': 273, '50': 535}|
6,16715.384648574465,16155.815438933647,557.0984348580682,1.4652326442604184,1.0055421684773402,51,3,17011.692658295888,99210,678,55424,23432,0,6312,3126,10247,21,167,824; 41200,712,21702,7010,0,10530,38,26,|{'0': 741, '1': 773, '2': 556, '3': 335, '4': 233, '5': 619, '7': 474, '8': 788, '9': 649, '10': 344, '11': 592, '12': 293, '13': 295, '14': 417, '15': 281, '16': 243, '17': 747, '18': 334, '19': 404, '20': 352, '21': 596, '22': 569, '23': 240, '24': 377, '25': 290, '26': 245, '27': 216, '28': 403, '29': 365, '30': 172, '31': 213, '32': 131, '33': 732, '34': 206, '35': 316, '36': 303, '37': 162, '38': 218, '39': 355, '40': 430, '41': 704, '42': 781, '43': 249, '44': 225, '45': 229, '46': 248, '47': 291, '48': 257, '49': 250, '50': 255}|
7,16237.907151929512,15153.088005330794,1082.420624038627,1.3516540884001491,1.046868500212592,132,12,9406.689227565112,98433,1455,59377,15542,0,12852,3533,5684,21,167,1601; 80050,1982,44909,10076,0,19151,27,874,|{'0': 1168, '1': 762, '2': 572, '3': 340, '4': 260, '5': 985, '6': 923, '8': 970, '9': 972, '10': 616, '11': 1149, '12': 640, '13': 1061, '14': 1284, '15': 537, '16': 292, '17': 815, '18': 1044, '19': 968, '20': 697, '21': 942, '22': 754, '23': 301, '24': 568, '25': 324, '26': 659, '27': 334, '28': 649, '29': 1371, '30': 488, '31': 629, '32': 471, '33': 1224, '34': 317, '35': 720, '36': 348, '37': 214, '38': 514, '39': 570, '40': 1586, '41': 933, '42': 1098, '43': 955, '44': 353, '45': 341, '46': 269, '47': 976, '48': 356, '49': 281, '50': 541}|
8,17525.23838843489,16140.477509595425,1382.604732141755,1.178644098059628,0.9775026089875318,158,13,6743.448044647339,97989,1898,56420,12903,0,20034,3666,3067,20,167,2045; 102250,7384,53864,1951,0,21776,49,88,|{'0': 1906, '1': 1880, '2': 1492, '3': 883, '4': 598, '5': 1704, '6': 1979, '7': 1211, '9': 1475, '10': 743, '11': 1600, '12': 652, '13': 746, '14': 950, '15': 696, '16': 625, '17': 1622, '18': 813, '19': 1060, '20': 738, '21': 1285, '22': 1613, '23': 549, '24': 1075, '25': 770, '26': 580, '27': 395, '28': 1181, '29': 825, '30': 366, '31': 566, '32': 381, '33': 1821, '34': 424, '35': 753, '36': 719, '37': 494, '38': 511, '39': 1110, '40': 1157, '41': 1491, '42': 1876, '43': 734, '44': 623, '45': 520, '46': 569, '47': 746, '48': 591, '49': 602, '50': 686}|
9,15578.94241939699,13935.162711914323,1641.5473298973814,1.1306688346796117,1.1017087775790981,163,14,5511.862809477947,97606,2276,55503,9588,0,26726,3165,351,16,167,2428; 121400,10319,64652,219,0,18735,0,150,|{'0': 1819, '1': 1691, '2': 1174, '3': 750, '4': 572, '5': 1280, '6': 2005, '7': 1385, '8': 1744, '10': 1500, '11': 1368, '12': 1220, '13': 1082, '14': 1378, '15': 1356, '16': 675, '17': 2233, '18': 1239, '19': 911, '20': 1320, '21': 2310, '22': 1177, '23': 770, '24': 756, '25': 731, '26': 919, '27': 763, '28': 869, '29': 1139, '30': 623, '31': 914, '32': 475, '33': 1846, '34': 755, '35': 1356, '36': 657, '37': 413, '38': 862, '39': 826, '40': 1257, '41': 2428, '42': 2024, '43': 757, '44': 496, '45': 958, '46': 651, '47': 1126, '48': 918, '49': 725, '50': 545}|
