0;1500.0;1500.0
1;1961.5293318637503;2613.126990107275
2;2221.40588258734;742.4834106948912
3;2535.89382499043;2280.2722286649105
4;2861.0109809065702;967.4569034747003
5;496.72770449590865;2580.062141492593
6;2018.727959198506;2278.4836573165485
7;1406.7226006758594;2413.8014979047753
8;1015.2311946211943;2285.9124682931642
9;83.64494549481971;1452.446375862289
10;2166.6553367579536;140.05106045970993
11;2266.852466018013;2637.4010283848625
12;1598.3765433719802;1197.495885741623
13;863.0894289972923;804.3308785655609
14;270.251645945615;1925.7838208322366
15;877.8579842028391;2961.0780766321004
16;1651.7158254356073;871.3517093811203
17;1272.7901632471549;606.6826086503984
18;240.53342344174013;2890.8213760159297
19;1884.5643929381176;477.80884791112476
20;503.585749242656;1405.5142563229685
21;1906.211740273852;1283.661911300249
22;2653.1639144805768;1864.1883051574882
23;38.963511068832446;1041.789465080008
24;2359.945534688245;1421.3064457519563
25;462.7658098293767;790.83301224639
26;2750.3771870217856;298.5886507220014
27;2773.1188517824703;2700.671436504716
28;2682.0375292259196;1490.1785244465816
29;1450.5541116754773;17.337759302810895
30;761.1200599114294;509.86458158018047
31;1079.7791907087892;340.46166268315403
32;1805.5741946390028;1809.9799224649873
33;1028.509517885188;1577.0048618085575
34;8.08608080869222;729.2287400025291
35;287.4327226346393;344.52641269012474
36;1543.3087657831243;1989.600825372024
37;1631.3106147495932;2721.4813644931255
38;545.5772461210158;166.06978478060051
39;622.4599908895427;1690.0960566045862
40;2750.3321867775503;627.76274915029
41;2111.1446056394907;1701.2225214121001
42;1291.4339986983223;999.7418997085539
43;1251.5701209196648;2888.238381900054
44;1064.708558839635;1925.1114197912302
45;2832.2628245932374;2229.964627041698
46;18.88752765712809;1746.498585813002
47;508.88684527160865;2183.885603553214
48;2257.554259479516;2015.0575993987206
49;13.841605717873406;205.02823606633848
50;2533.1964886593314;2880.78115261738
