ID,x,y
0,1500.0,1500.0
1,54.732340684424784,849.8436944369939
2,1024.954193364079,2245.085162431251
3,2751.377844291105,1737.6699358228177
4,1816.776534843395,654.8722860274693
5,2041.6506710264557,2299.8363801440755
6,2090.2709058509604,412.66261139664084
7,2899.4918518330464,418.68178332225494
8,238.39649296664,2907.5514824999827
9,229.23848415913318,1312.5296449983068
10,1032.715068418002,1469.3789533568554
11,395.1005157615919,627.0260735784746
12,2373.1851062948335,994.8068992299014
13,849.0037148595561,2972.76726575862
14,2236.7173786460958,1917.4867982284184
15,1523.0900767782857,2404.3323130322997
16,1349.5276420764144,2765.9136190166737
17,1885.6061356959879,1176.4434252915414
18,1897.0391873412386,1531.6839416180014
19,1110.4762280076343,137.78340356116126
20,2244.7862882035492,677.8588034390524
21,488.221497662075,1047.6071562683792
22,2875.809873509981,1218.8475542484994
23,1502.1196204796352,571.7350120278429
24,615.145158592848,1921.4179832429759
25,1194.7044339995891,941.2723975551072
26,1011.6405200302646,623.8008215642333
27,1393.9514341153665,2003.2116945594285
28,2985.97936380885,2016.1203105266914
29,1796.573871033457,2693.675467894612
30,2374.764556304545,2856.0681607059482
31,2351.4386238595866,2351.3487875720402
32,1381.8612173063168,1186.4401335931084
33,134.90508789079348,26.583780925945266
34,276.57896683875816,293.0786676480631
35,697.7818439068452,153.61276615328524
36,1097.222383763739,1813.109385124417
37,2375.799504834511,51.122432305601095
38,267.0939056431817,2471.7467346295703
39,2639.6534960914228,217.4426365579406
40,2721.8205015642425,934.1791347633166
41,1718.5741687833774,1858.9850862671844
42,781.3473518752071,1152.449059664692
43,35.59857783477383,1670.3252013382855
44,1805.8598001055507,189.78442540566786
45,2785.5416424428017,2801.880838399049
46,520.03319889385,2769.7010905888374
47,2519.562380886469,2086.615942830944
48,1995.4347330584897,2935.2421918911878
49,2632.7107759210035,1423.1946295673645
50,2608.4102457341164,632.3045613640418
