ID,x,y
0,1500.0,1500.0
1,662.3161322275585,1910.5186497657548
2,771.9211871821113,900.4878482446368
3,1941.0314748426242,2247.1747999045724
4,2714.5221351215796,554.9880614211872
5,278.2471148205726,954.2556746968343
6,981.4581655681181,663.6044690770892
7,1088.2202451116814,2197.3732974849167
8,1065.9967631290078,1567.1001225561558
9,1277.1156719599444,2063.1789354439084
10,2195.9172094780165,745.6577792284942
11,1176.2624826584276,410.28997065578096
12,2348.6240774905796,1281.8466693113432
13,2138.9625327839344,13.52699978306482
14,1704.8074735033558,1441.8359754519195
15,627.3696684380371,2786.023489871204
16,183.51997916525363,286.269190744026
17,2112.074386564637,1598.429910876136
18,30.382993547311887,2664.7004032995064
19,2142.7957767447115,1211.80566947242
20,2464.484834251938,2134.9861186285557
21,260.33574870826527,1295.0283424047275
22,1619.0635297219744,1240.0726200361921
23,1369.948594864762,2575.9749257964045
24,1759.6907964150148,2926.776785995377
25,1817.7213689569683,2192.091573203731
26,249.39341232035005,197.34656022194253
27,94.77260461428128,105.79754333949698
28,2624.844842811312,2399.2170032437593
29,2593.1670540340047,2990.875663824557
30,1650.5356523720563,980.2234944564859
31,2855.1607294715527,2120.903379167008
32,307.81510042506244,2469.8690048100557
33,1243.035617545363,829.5756089814043
34,1755.2172790742939,1975.1323236256833
35,1876.174433742558,865.4959204748449
36,1640.084861286239,335.3985648745119
37,1460.7635447432867,1360.8462976728815
38,2128.1317477084726,641.4612001329364
39,2476.6731713080467,2519.768625052762
40,1533.7692145168755,1916.3601606415968
41,2281.248053763912,2896.47290467309
42,720.7898503812321,279.1853705562931
43,1174.1111845622072,2858.4672385960407
44,1311.674319120623,2934.552110128557
45,1253.910907260268,1943.3284652852758
46,1980.8649472506586,955.6460384622092
47,1974.4093556377472,785.5807442545153
48,1507.4754932713329,51.79174765453065
49,753.2977781243708,2216.166621442257
50,1633.2976457817554,2354.1262298233837
