ID,x,y
0,1500.0,1500.0
1,2232.9195395432325,582.3372098682951
2,349.8310119091551,496.3249846784088
3,2739.135748377741,215.0756940435151
4,2855.386397539891,1802.932575894288
5,25.872569801325017,2671.009937924578
6,412.7221204212755,924.4540079539458
7,762.661263473299,1620.3466822872908
8,1638.1509368704883,116.31271764449703
9,219.8472564413755,1279.1244628010568
10,953.4263062718941,1776.406280146522
11,867.3471754795156,1221.4635782401383
12,2286.9282925884104,2323.220976962712
13,315.8922084646669,710.4766998093091
14,1417.7616580991157,211.4609062959051
15,1987.6949984174737,1028.8733932016137
16,2928.653094835721,2451.4374717160667
17,496.1006494130986,1866.4536770776776
18,2389.0784046577924,1437.1547244787355
19,2129.0990485277525,2961.2185127227217
20,1513.2046562484106,363.834358393767
21,1056.2769920847506,309.1824114411462
22,452.252776185489,2893.8552555857264
23,454.2486143024382,725.727351993296
24,2498.4217479647405,799.4754715192404
25,2492.0709567642743,118.85119592160032
26,1517.9520548736143,2188.515148172944
27,2135.6796021407217,1199.103514190711
28,1660.3972962153578,2705.501734280394
29,1666.5506843302792,804.5882519998546
30,2418.7271543996712,2247.6261225062913
31,1308.4432876152275,1222.2683678142691
32,1283.2800454546234,1913.3838832287179
33,933.756338232366,990.9472120898573
34,776.7264575625215,228.77331857679695
35,2063.9378894550914,1331.2342965951746
36,2729.3818412782366,2883.0336254823337
37,1983.9630637200228,2925.5626450835175
38,2868.1239017149073,1154.1473020887545
39,733.1083118833734,2679.267137047863
40,2682.1296048073355,2075.1889394066866
41,1218.736011085276,505.46746412588305
42,2218.239923271096,884.1276630474556
43,2504.641466864529,1185.3950884434405
44,1887.1844239446755,780.3518805899714
45,289.7577583558808,2268.1586247451232
46,714.2240145178982,1795.1697730449446
47,2558.6833224110883,2661.6000766956117
48,734.6247742171794,727.6551921410082
49,1065.706153279513,1437.856655883359
50,274.7676421664724,2862.379981956026
