id,x,y
0,1500.0,1500.0
1,824.8688802999822,561.9345847388668
2,1985.4490972024282,191.28502375996615
3,1157.5039659121837,2345.2155738879856
4,1544.4931637849038,1815.404987929235
5,1502.368976091717,2690.845398850471
6,2149.7817374155406,1420.1449667813515
7,860.5051118256563,2019.9867303153642
8,2882.535463294055,630.347511377339
9,1932.535034648103,510.0681115436186
10,619.1218918949086,2777.8648056175793
11,894.5993089939636,865.934949502427
12,773.1166049878661,1713.38681750729
13,1569.7430208844814,340.0447543969609
14,798.3337629212198,1347.4098174828384
15,714.4837094259309,55.84670218025123
16,613.5289090000539,1042.347698878224
17,2941.6447218658222,1745.4161260403473
18,1569.9856477725948,2328.7274199167773
19,1890.7951264827732,1223.6698140996689
20,482.0432811542528,2501.5513557727263
21,322.58104839867417,1408.8291228966996
22,2068.537339481429,870.5961094721099
23,252.5755698184178,787.6449241837415
24,1475.2703054096373,1191.9832024045347
25,2772.1208893472426,137.1441452097276
26,2470.4953814151077,2149.47401554347
27,1115.1681289375233,262.80801179889767
28,130.52569385922686,1671.204550904143
29,908.1075728927771,2673.255393369039
30,131.5395521158783,2000.4544065323612
31,2145.692240676712,2957.244973576503
32,2456.797284639489,2660.7492125631115
33,22.190244617333875,478.91696719629215
34,2551.2336260289803,551.9363879093648
35,397.5712914582666,2154.7540953638513
36,2444.4036176583572,1063.8268845955965
37,1329.9800127974563,786.7162847749562
38,3.3824895867619054,995.3048123094502
39,1347.86190329641,50.03103068568549
40,2845.2588455833356,1058.3165343628473
41,1225.3732406280812,1908.5605926369105
42,1853.6670007509044,1618.1569340325764
43,2490.67942741902,1809.6164691831514
44,57.3332387361345,2352.674738875979
45,1990.8119630062617,1983.9952692014288
46,1726.6747557630724,2946.3470131996737
47,2773.0578833630166,2328.515817244781
48,2479.5563601307776,1371.1885247030025
49,724.7496223829312,2319.9072704780324
50,2186.5212250470095,2268.7908860482517
