id,x,y
0,1500.0,1500.0
1,2851.844079131072,1504.132613506854
2,1660.6926318558465,2014.8939532579896
3,235.88825546926174,469.83634321515785
4,2906.294987665748,113.2957338047751
5,1161.3195953784955,522.770822492753
6,2796.6113328808256,1710.6685776941272
7,2512.265845005765,2276.556070020621
8,2847.8058451344427,2166.2650627405214
9,278.7558207814171,2092.12461363365
10,720.9575353563317,2292.360090496431
11,2012.497131459075,232.30885025323232
12,2608.536681345267,1009.5838667047769
13,1059.9424085551948,2948.978101044679
14,1841.8507072915506,2846.8887414679803
15,789.2728013031066,196.0690814794469
16,1592.2202769507983,851.9399402885958
17,2572.881577784638,1832.4178243133797
18,551.6517082710941,1375.203544474898
19,1223.3567081843958,2618.157586495886
20,54.201846041762145,5.3801845789394065
21,2983.384022923051,450.4531285780034
22,111.20627163095797,876.7093851828099
23,2244.749198162859,461.99444875447546
24,666.2759094630912,831.8397123700024
25,2571.934016194973,2997.931536030571
26,895.1264544714691,2747.875559665518
27,1785.6569446439792,2259.9303851074037
28,2703.1814162996484,44.62331129623842
29,1031.6499398955355,1763.4745794333496
30,1045.565690947203,900.7840165890633
31,1338.6879083875451,831.6482026773896
32,1257.0390109797293,1972.1234516065176
33,2398.1475915949545,967.3255280468148
34,2681.8874837621465,667.0695233766702
35,789.933304773849,1505.7846344129757
36,1152.576162587543,1526.542006428083
37,749.0898551890555,1728.8829033282104
38,1875.2531958430816,1013.9655196362567
39,35.8540267391535,668.413863574226
40,2481.6383172035057,203.87745089698905
41,351.2872108487376,1454.8620725039955
42,2551.390798970448,1255.4713747343915
43,642.4341023364749,2527.7760489687357
44,2112.50355556134,2245.217497028016
45,1332.744711229417,333.29913066834524
46,2225.2716851348896,2538.088015827014
47,1665.7106655666796,1333.2144466564464
48,2915.3995297188467,1084.056151101498
49,952.881197834687,2487.8302813079094
50,2181.4115056242804,1067.5517716197676
