id,x,y
0,1500.0,1500.0
1,61.104712782208416,2653.103726374904
2,1488.2950745225767,1177.5202033861403
3,1190.3157060354797,1550.6957392307784
4,372.179761149262,906.9216567636694
5,909.8855103919433,938.1531812648881
6,464.1155039800936,126.36396855393761
7,2735.9813507065646,2594.0274418969284
8,564.0049774308177,2258.4873975290816
9,81.1682511712124,1951.2684459227032
10,2376.9832903994343,1658.7780902420566
11,855.2285261687002,609.1953637179939
12,2050.8183969409033,317.76705237130165
13,1409.4851612234017,456.65140820974517
14,2827.528481701383,1075.1375308082138
15,2518.3496765370937,2015.7644990542674
16,2819.1459059628646,2218.7864945149313
17,2556.2527030647066,2991.2148636690276
18,2461.5495839151135,608.1984602146417
19,247.83383488181732,474.6438257004247
20,53.48699522393141,171.55083136833395
21,631.2986987433503,1156.8683375228673
22,2092.4600352827742,1898.4970968427742
23,2257.0191663793244,949.781996886457
24,1597.2248924896041,702.5133352403718
25,227.4486433561317,1678.6279332329966
26,898.0194615321758,154.36246640342753
27,1431.9813618261435,1819.3475591480105
28,2955.5293386713806,574.4485655441466
29,2371.5255535412234,53.77763610833619
30,1049.2851994291661,1865.6169760339292
31,2357.632558174718,2605.1029999540633
32,800.1338547151951,1546.9221970404672
33,605.7405026200671,1921.7466391867365
34,1492.5301954437236,2739.9458796206077
35,31.188102170635833,1018.4351350378192
36,2001.7099131583457,2394.106648507775
37,1450.3282218570328,2392.1401606717545
38,1027.34749221912,2212.841995864889
39,1957.762197848162,1452.934040606664
40,530.7244396119656,2865.837060238477
41,2750.220054252755,1552.635971075019
42,1818.2150024511122,2022.3044795746287
43,1817.8624607444597,1101.1657472104405
44,1751.3401231734986,52.363032734246694
45,1202.9588962980117,1032.9548778934034
46,155.27949583839163,2340.8421975944684
47,1307.6226596728577,2104.467927109536
48,2762.7512595108806,0.8021811438104764
49,1180.9376321544325,2793.4286833570095
50,2641.370822559526,314.8985264723907
