node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_suc,sink_tx_suc,sink_delay_avg,rx_all_p,rx_suc_p,rx_fail_per,rx_fail_col,rx_fail_adr,rx_fail_dup,rx_fail_mis,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_suc_p,tx_fail_per,tx_fail_col,tx_fail_adr,tx_fail_dup,tx_fail_mis,tx_fail_buf,links
Network,313088.77428633353,289037.903443571,23890.32932730861,76.98862768788598,83.55288633887344,1120,609,518.702811874473,3326217,61312,2105366,412890,0,681155,72891,0,6,8517,68709,61312,2105366,412890,0,681155,72891,0,
0,5104.782671570078,5043.713812825981,58.066410479859435,1.3121239447762172,1.6903243076569885,0,0,0,68542,1120,36948,9083,0,19773,1847,0,0,167,167; 8350,230,4317,3765,0,0,38,0,|{'1': 132, '2': 95, '3': 55, '4': 30, '5': 139, '6': 149, '7': 112, '8': 153, '9': 127, '10': 84, '11': 151, '12': 56, '13': 81, '14': 94, '15': 74, '16': 49, '17': 124, '18': 74, '19': 101, '20': 67, '21': 111, '22': 123, '23': 46, '24': 75, '25': 42, '26': 56, '27': 36, '28': 100, '29': 112, '30': 29, '31': 42, '32': 37, '33': 167, '34': 34, '35': 57, '36': 53, '37': 36, '38': 47, '39': 87, '40': 114, '41': 126, '42': 163, '43': 66, '44': 47, '45': 37, '46': 42, '47': 66, '48': 40, '49': 48, '50': 47}|
1,5626.066651329783,5178.142103531108,444.7122096032168,1.5443870884166249,1.6679510869337197,9,11,499.5634103827257,67430,1112,38470,8927,0,17062,2097,0,5,167,1279; 63950,199,34901,12744,0,15912,194,0,|{'0': 1000, '2': 1020, '3': 648, '4': 443, '5': 890, '6': 1200, '7': 633, '8': 1181, '9': 908, '10': 503, '11': 801, '12': 401, '13': 409, '14': 498, '15': 449, '16': 473, '17': 1099, '18': 408, '19': 557, '20': 460, '21': 737, '22': 926, '23': 488, '24': 659, '25': 603, '26': 324, '27': 286, '28': 628, '29': 445, '30': 222, '31': 332, '32': 192, '33': 939, '34': 297, '35': 448, '36': 537, '37': 324, '38': 271, '39': 603, '40': 592, '41': 967, '42': 1043, '43': 379, '44': 391, '45': 364, '46': 425, '47': 398, '48': 428, '49': 457, '50': 363}|
2,6672.349703015769,6222.741522296689,446.4507248870449,1.551401068136663,1.6060547277002923,11,12,267.89558309440474,67425,1117,41435,9160,0,14022,1869,0,2,167,1284; 64200,417,38786,7692,0,17210,95,0,|{'0': 744, '1': 1029, '3': 929, '4': 542, '5': 809, '6': 847, '7': 452, '8': 898, '9': 618, '10': 339, '11': 661, '12': 275, '13': 312, '14': 369, '15': 329, '16': 510, '17': 779, '18': 338, '19': 502, '20': 318, '21': 535, '22': 956, '23': 421, '24': 735, '25': 691, '26': 221, '27': 227, '28': 734, '29': 387, '30': 157, '31': 238, '32': 164, '33': 679, '34': 244, '35': 334, '36': 744, '37': 452, '38': 211, '39': 701, '40': 459, '41': 626, '42': 715, '43': 322, '44': 539, '45': 270, '46': 500, '47': 316, '48': 356, '49': 504, '50': 376}|
3,6708.361553918249,6173.160649978854,531.9856768513861,1.6098426788368005,1.6053843733104851,34,12,540.4007562935122,62832,1363,41241,6587,0,12875,899,0,2,167,1530; 73440,2769,48969,9018,0,11005,1682,0,|{'0': 543, '1': 750, '2': 1076, '4': 993, '5': 636, '6': 637, '7': 354, '8': 632, '9': 460, '10': 326, '11': 477, '12': 251, '13': 244, '14': 295, '15': 270, '16': 828, '17': 549, '18': 287, '19': 402, '20': 253, '21': 437, '22': 708, '23': 572, '24': 723, '25': 1176, '26': 189, '27': 209, '28': 634, '29': 274, '31': 167, '33': 514, '34': 241, '35': 282, '36': 1435, '37': 900, '38': 175, '39': 671, '40': 335, '41': 473, '42': 522, '43': 255, '44': 643, '45': 253, '46': 806, '47': 249, '48': 331, '49': 662, '50': 372}|
4,5993.623301461942,5460.556192597291,529.8994585107918,1.519504636316606,1.648145691618792,39,10,506.45242539433673,62838,1357,43711,6040,0,11381,433,0,1,167,1524; 73152,2670,52154,6804,0,10389,1135,0,|{'0': 359, '1': 502, '2': 629, '3': 965, '5': 375, '6': 421, '7': 238, '8': 428, '9': 400, '10': 296, '11': 317, '12': 198, '13': 182, '14': 221, '15': 273, '16': 1241, '17': 448, '18': 192, '19': 249, '20': 241, '21': 302, '22': 432, '23': 816, '24': 384, '25': 1350, '26': 174, '27': 222, '28': 384, '29': 200, '31': 162, '33': 351, '34': 244, '35': 238, '36': 1152, '37': 977, '38': 153, '39': 394, '40': 248, '41': 390, '42': 361, '43': 184, '44': 403, '45': 247, '46': 1335, '47': 190, '48': 355, '49': 972, '50': 203}|
5,6527.310977053199,6086.762630043545,437.41044541113916,1.5238401749965855,1.6140613895775853,26,12,347.42213808786244,67451,1091,39341,9049,0,16510,1724,0,1,167,1258; 62900,1199,35216,6812,0,19641,32,0,|{'0': 1060, '1': 881, '2': 793, '3': 488, '4': 309, '6': 905, '7': 772, '8': 1051, '9': 622, '10': 342, '11': 1211, '12': 351, '13': 425, '14': 536, '15': 336, '16': 321, '17': 710, '18': 471, '19': 897, '20': 352, '21': 601, '22': 1167, '23': 264, '24': 818, '25': 363, '26': 305, '27': 210, '28': 951, '29': 567, '30': 238, '31': 253, '32': 210, '33': 1007, '34': 202, '35': 369, '36': 395, '37': 253, '38': 271, '39': 867, '40': 749, '41': 694, '42': 929, '43': 578, '44': 462, '45': 241, '46': 290, '47': 431, '48': 263, '49': 315, '50': 588}|
6,5877.4861361237045,5428.866673726738,445.40761571674807,1.5580901793566924,1.653756476316068,13,12,804.9178161299326,67428,1114,37151,9286,0,18258,1855,0,6,167,1281; 64050,324,33691,6629,0,23348,58,0,|{'0': 1153, '1': 1186, '2': 869, '3': 527, '4': 326, '5': 912, '7': 725, '8': 1229, '9': 1050, '10': 550, '11': 873, '12': 441, '13': 501, '14': 605, '15': 503, '16': 380, '17': 1158, '18': 504, '19': 616, '20': 507, '21': 892, '22': 875, '23': 403, '24': 613, '25': 455, '26': 377, '27': 288, '28': 638, '29': 569, '30': 275, '31': 372, '32': 221, '33': 1103, '34': 318, '35': 545, '36': 447, '37': 286, '38': 338, '39': 569, '40': 686, '41': 1087, '42': 1207, '43': 413, '44': 381, '45': 355, '46': 350, '47': 494, '48': 386, '49': 396, '50': 405}|
7,6319.115063662052,5871.600566082152,444.36450654645125,1.5236183892566113,1.626372612925802,7,12,401.3974411833905,67431,1111,39085,9268,0,16296,1929,0,1,167,1278; 63900,565,35709,8090,0,19526,31,0,|{'0': 945, '1': 607, '2': 477, '3': 268, '4': 213, '5': 772, '6': 721, '8': 699, '9': 756, '10': 487, '11': 935, '12': 499, '13': 882, '14': 1015, '15': 456, '16': 220, '17': 670, '18': 806, '19': 796, '20': 557, '21': 744, '22': 622, '23': 247, '24': 447, '25': 252, '26': 526, '27': 244, '28': 564, '29': 1096, '30': 408, '31': 531, '32': 369, '33': 989, '34': 248, '35': 552, '36': 272, '37': 198, '38': 455, '39': 471, '40': 1262, '41': 742, '42': 889, '43': 769, '44': 298, '45': 278, '46': 203, '47': 788, '48': 293, '49': 221, '50': 432}|
8,6628.298583792194,6241.043515003794,384.2118777260018,1.4366933776764819,1.6064976495970376,148,11,177.99575286893634,67604,938,37414,10039,0,17474,1936,0,3,167,1105; 55250,8732,29305,1312,0,15882,19,0,|{'0': 1034, '1': 1025, '2': 786, '3': 468, '4': 292, '5': 928, '6': 1055, '7': 664, '9': 783, '10': 372, '11': 876, '12': 351, '13': 398, '14': 486, '15': 410, '16': 335, '17': 843, '18': 433, '19': 572, '20': 388, '21': 641, '22': 892, '23': 309, '24': 618, '25': 426, '26': 284, '27': 247, '28': 629, '29': 496, '30': 215, '31': 294, '32': 183, '33': 985, '34': 217, '35': 391, '36': 395, '37': 248, '38': 291, '39': 580, '40': 612, '41': 808, '42': 1008, '43': 393, '44': 358, '45': 271, '46': 306, '47': 385, '48': 289, '49': 302, '50': 373}|
9,5609.688694925825,5187.197098007048,419.3298864593278,1.4924918903365203,1.6692185489485376,74,12,214.74649223117692,67503,1039,37488,9756,0,17402,1946,0,3,167,1206; 60300,3094,32012,5587,0,19602,86,0,|{'0': 881, '1': 842, '2': 564, '3': 378, '4': 302, '5': 665, '6': 974, '7': 688, '8': 859, '10': 714, '11': 670, '12': 581, '13': 520, '14': 698, '15': 675, '16': 338, '17': 1103, '18': 609, '19': 472, '20': 685, '21': 1139, '22': 590, '23': 386, '24': 395, '25': 389, '26': 461, '27': 380, '28': 425, '29': 547, '30': 301, '31': 458, '32': 252, '33': 918, '34': 352, '35': 685, '36': 327, '37': 210, '38': 443, '39': 366, '40': 635, '41': 1206, '42': 1014, '43': 372, '44': 286, '45': 464, '46': 347, '47': 591, '48': 470, '49': 358, '50': 303}|
