node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_suc,sink_tx_suc,sink_delay_avg,rx_all_p,rx_suc_p,rx_fail_per,rx_fail_col,rx_fail_adr,rx_fail_dup,rx_fail_mis,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_suc_p,tx_fail_per,tx_fail_col,tx_fail_adr,tx_fail_dup,tx_fail_mis,tx_fail_buf,links
Network,862601.4290114639,791884.8405427828,70602.08526325878,62.76717704861417,51.7360292647765,2711,2116,11792.688222047325,4971577,99483,3190351,696010,0,661776,190633,133639,21,8517,104427,99483,3190351,696010,0,661776,190633,133639,
0,16168.784087718399,16054.13120074309,112.90708570545999,0.7186348421993527,1.0271664384167973,0,0,0,104261,2711,61278,11298,0,24548,4426,0,0,167,167; 8350,512,4574,2182,0,0,2,94,|{'1': 142, '2': 122, '3': 100, '4': 113, '5': 76, '6': 98, '7': 69, '8': 62, '9': 89, '10': 60, '11': 114, '12': 44, '13': 43, '14': 95, '15': 49, '16': 123, '17': 86, '18': 97, '19': 150, '20': 48, '21': 117, '22': 47, '23': 45, '24': 49, '25': 87, '26': 112, '27': 83, '28': 69, '29': 43, '30': 50, '31': 67, '32': 35, '33': 64, '34': 48, '35': 81, '36': 39, '37': 34, '38': 39, '39': 37, '40': 50, '41': 116, '42': 115, '43': 65, '44': 32, '45': 54, '46': 129, '47': 69, '48': 56, '49': 79, '50': 85}|
1,16564.006963840347,15711.851167812769,849.8455492920251,1.2882240023399159,1.0220227603568393,83,26,11820.218819236992,103171,1110,60627,22425,0,8778,4255,5976,21,167,1257; 62850,1170,34649,9094,0,16612,22,647,|{'0': 1096, '2': 761, '3': 632, '4': 908, '5': 800, '6': 893, '7': 542, '8': 517, '9': 723, '10': 379, '11': 786, '12': 314, '13': 223, '14': 752, '15': 373, '16': 884, '17': 592, '18': 585, '19': 842, '20': 409, '21': 1133, '22': 381, '23': 269, '24': 355, '25': 501, '26': 765, '27': 761, '28': 498, '29': 329, '30': 419, '31': 641, '32': 375, '33': 682, '34': 285, '35': 511, '36': 429, '37': 184, '38': 234, '39': 189, '40': 482, '41': 708, '42': 911, '43': 333, '44': 338, '45': 301, '46': 1033, '47': 362, '48': 529, '49': 758, '50': 494}|
2,16700.06537348836,15587.666744488568,1110.1403277148167,1.237522453199785,1.020778861388819,96,28,8694.732580002363,102786,1496,60886,18243,0,13709,4224,4229,21,167,1642; 82100,5272,44536,5258,0,18989,18,304,|{'0': 1231, '1': 999, '3': 1388, '4': 717, '5': 553, '6': 794, '7': 572, '8': 492, '9': 758, '10': 958, '11': 769, '12': 660, '13': 584, '14': 1055, '15': 545, '16': 1379, '17': 1351, '18': 743, '19': 1597, '20': 304, '21': 757, '22': 482, '23': 514, '24': 374, '25': 1315, '26': 1296, '27': 608, '28': 540, '29': 732, '30': 377, '31': 500, '32': 390, '33': 496, '34': 644, '35': 1156, '36': 559, '37': 445, '38': 453, '39': 396, '40': 375, '41': 906, '42': 658, '43': 720, '44': 254, '45': 744, '46': 1259, '47': 784, '48': 411, '49': 756, '50': 1214}|
3,17290.16751637389,16178.461529466627,1109.464237381251,1.2571668053998528,0.9845827389034653,123,29,11728.259140241302,102787,1495,61751,18077,0,13084,4087,4293,21,167,1641; 82050,2668,45650,9983,0,19279,11,32,|{'0': 941, '1': 769, '2': 1392, '4': 536, '5': 437, '6': 751, '7': 621, '8': 335, '9': 735, '10': 1130, '11': 591, '12': 676, '13': 634, '14': 1088, '15': 610, '16': 1346, '17': 1641, '18': 562, '19': 1326, '20': 250, '21': 630, '22': 569, '23': 504, '24': 289, '25': 1482, '26': 1338, '27': 426, '28': 390, '29': 888, '30': 276, '31': 449, '32': 417, '33': 386, '34': 595, '35': 1507, '36': 685, '37': 489, '38': 520, '39': 450, '40': 298, '41': 679, '42': 524, '43': 894, '44': 220, '45': 948, '46': 1139, '47': 691, '48': 403, '49': 714, '50': 1229}|
4,15265.126830625733,14198.600614331697,1064.1661850323555,1.255106813399909,1.1049244722498806,158,38,9936.978179283233,102854,1428,62227,17181,0,12719,6044,3256,21,167,1574; 78700,5195,46327,4,0,17724,0,24,|{'0': 1064, '1': 1153, '2': 693, '3': 493, '5': 1051, '6': 749, '7': 475, '8': 1088, '9': 647, '10': 370, '11': 1251, '12': 346, '13': 265, '14': 606, '15': 325, '16': 708, '17': 526, '18': 1009, '19': 763, '20': 691, '21': 1186, '22': 319, '23': 323, '24': 688, '25': 452, '26': 616, '27': 1486, '28': 885, '29': 304, '30': 802, '31': 670, '32': 303, '33': 836, '34': 284, '35': 441, '36': 403, '37': 196, '38': 253, '39': 184, '40': 846, '41': 1000, '42': 1560, '43': 317, '44': 593, '45': 300, '46': 824, '47': 409, '48': 541, '49': 629, '50': 450}|
5,18932.860714516344,17258.065961406854,1672.6474852413992,1.2468236120998704,0.900444249328529,56,54,11749.760402616113,98288,2328,61421,12663,0,16241,4012,1624,21,167,2474; 121226,664,75109,30463,0,14245,274,1699,|{'0': 1223, '1': 1624, '2': 790, '3': 672, '4': 1661, '6': 1389, '7': 949, '8': 1302, '9': 1215, '10': 495, '11': 1169, '12': 337, '13': 285, '14': 915, '15': 593, '16': 965, '17': 666, '18': 900, '19': 936, '20': 1185, '21': 2045, '22': 573, '23': 321, '24': 784, '25': 580, '26': 902, '27': 1627, '28': 840, '29': 356, '30': 1129, '31': 1647, '32': 677, '33': 2245, '34': 364, '35': 618, '36': 692, '37': 245, '38': 272, '40': 1501, '41': 915, '42': 1811, '43': 371, '44': 1119, '45': 407, '46': 1135, '47': 483, '48': 1386, '49': 1258, '50': 543}|
6,16367.743833617606,14916.682963854319,1448.8615848311842,1.1500394102995892,1.0492455469783204,13,48,9820.586797578188,102285,1997,62604,16299,0,14695,4721,1970,21,167,2143; 107150,254,61467,23236,0,21667,114,1479,|{'0': 1215, '1': 1496, '2': 1094, '3': 966, '4': 1030, '5': 1204, '7': 1530, '8': 623, '9': 2024, '10': 610, '11': 795, '12': 415, '13': 398, '14': 1639, '15': 1012, '16': 1397, '17': 991, '18': 701, '19': 1148, '20': 554, '21': 1498, '22': 1007, '23': 347, '24': 417, '25': 821, '26': 1424, '27': 822, '28': 569, '29': 466, '30': 538, '31': 1458, '32': 934, '33': 1216, '34': 393, '35': 884, '36': 1142, '37': 302, '38': 322, '39': 288, '40': 647, '41': 777, '42': 1024, '43': 484, '44': 528, '45': 483, '46': 1639, '47': 442, '48': 1201, '49': 2094, '50': 674}|
7,14824.646927585081,13564.763805431576,1257.5280204321184,1.2183026367598278,1.1367991088790426,15,39,12449.646342159176,102568,1714,69450,15510,0,9916,4140,1838,21,167,1860; 93000,176,60507,15181,0,16969,11,80,|{'0': 668, '1': 786, '2': 596, '3': 676, '4': 558, '5': 690, '6': 1341, '8': 374, '9': 1548, '10': 408, '11': 433, '12': 280, '13': 283, '14': 1122, '15': 1227, '16': 920, '17': 669, '18': 364, '19': 674, '20': 317, '21': 814, '22': 1237, '23': 207, '24': 250, '25': 537, '26': 926, '27': 484, '28': 299, '29': 378, '30': 310, '31': 1109, '32': 1417, '33': 796, '34': 281, '35': 611, '36': 1395, '37': 227, '38': 235, '39': 241, '40': 416, '41': 433, '42': 565, '43': 406, '44': 353, '45': 403, '46': 896, '47': 323, '48': 1030, '49': 1508, '50': 472}|
8,18905.956855785385,17574.49074660283,1329.1935957900723,1.3793747418002822,0.893138654245489,132,39,10852.702073016098,95337,1819,61583,11632,0,12681,3645,3977,21,167,1966; 94368,3851,62520,5208,0,11764,6536,18,|{'0': 814, '1': 823, '2': 562, '3': 413, '4': 1318, '5': 1026, '6': 558, '7': 381, '9': 504, '10': 366, '11': 1186, '12': 318, '13': 219, '14': 481, '15': 275, '16': 525, '17': 426, '18': 1057, '19': 578, '20': 1256, '21': 942, '22': 256, '23': 281, '24': 1243, '25': 406, '26': 500, '27': 1668, '28': 1281, '29': 252, '30': 1594, '31': 623, '32': 293, '33': 789, '34': 293, '35': 368, '36': 319, '38': 197, '40': 1397, '41': 921, '42': 1341, '43': 264, '44': 873, '45': 287, '46': 564, '47': 375, '48': 523, '49': 504, '50': 408}|
9,17747.257319735014,17062.83140561603,682.1751465677265,1.304613171180013,0.9461543936088513,30,16,18315.36644142244,103419,863,63986,23535,0,6512,3427,5096,21,167,1009; 50450,493,29734,8054,0,11599,6,13,|{'0': 494, '1': 604, '2': 442, '3': 477, '4': 375, '5': 513, '6': 969, '7': 860, '8': 261, '10': 260, '11': 304, '12': 205, '13': 176, '14': 777, '15': 545, '16': 638, '17': 456, '18': 253, '19': 486, '20': 219, '21': 590, '22': 562, '23': 147, '24': 192, '25': 358, '26': 634, '27': 336, '28': 219, '29': 251, '30': 210, '31': 653, '32': 548, '33': 514, '34': 194, '35': 427, '36': 634, '37': 155, '38': 153, '39': 161, '40': 280, '41': 288, '42': 399, '43': 246, '44': 223, '45': 249, '46': 688, '47': 187, '48': 579, '49': 1009, '50': 316}|
10,16191.553012348246,15767.184090143799,421.88036814494177,1.4556242368805123,1.0329298542692522,42,13,27667.364114397762,103804,478,63946,23086,0,3611,5149,7533,21,167,624; 31200,619,18707,4832,0,6577,13,17,|{'0': 245, '1': 194, '2': 363, '3': 439, '4': 148, '5': 136, '6': 171, '7': 141, '8': 104, '9': 171, '11': 181, '12': 398, '13': 417, '14': 227, '15': 177, '16': 299, '17': 411, '18': 189, '19': 341, '20': 82, '21': 154, '22': 157, '23': 271, '24': 112, '25': 547, '26': 292, '27': 129, '28': 155, '29': 514, '30': 89, '31': 105, '32': 97, '33': 102, '34': 392, '35': 445, '36': 161, '37': 337, '38': 334, '39': 265, '40': 92, '41': 216, '42': 147, '43': 513, '44': 66, '45': 550, '46': 250, '47': 345, '48': 95, '49': 161, '50': 566}|
11,17857.698555983665,16429.633884718038,1425.8745134899536,1.2308960723397753,0.9592617048054534,9,49,8497.13142598432,102319,1963,64457,15643,0,13249,4205,2810,21,167,2109; 105450,148,63904,18686,0,22556,35,0,|{'0': 1457, '1': 1265, '2': 1024, '3': 762, '4': 1693, '5': 1015, '6': 791, '7': 471, '8': 1259, '9': 674, '10': 626, '12': 561, '13': 390, '14': 733, '15': 375, '16': 878, '17': 704, '18': 1939, '19': 1095, '20': 750, '21': 1169, '22': 353, '23': 555, '24': 1084, '25': 705, '26': 797, '27': 1605, '28': 1571, '29': 466, '30': 906, '31': 623, '32': 346, '33': 813, '34': 479, '35': 594, '36': 423, '37': 349, '38': 358, '39': 297, '40': 865, '41': 1862, '42': 1555, '43': 434, '44': 580, '45': 482, '46': 1023, '47': 767, '48': 534, '49': 726, '50': 763}|
12,15831.628196373502,14506.757779961059,1322.4326924544164,1.3599084074402674,1.0778155818793729,39,38,12845.327255619202,98956,1810,65949,14299,0,10063,3610,3225,21,167,1956; 95844,783,64277,9191,0,13079,7363,33,|{'0': 588, '1': 458, '2': 785, '3': 813, '4': 391, '5': 302, '6': 364, '7': 295, '8': 323, '9': 359, '10': 1258, '11': 501, '13': 1376, '14': 488, '15': 344, '16': 570, '17': 769, '18': 574, '19': 663, '20': 211, '21': 371, '22': 297, '23': 1513, '24': 360, '25': 998, '26': 597, '27': 343, '28': 408, '29': 1159, '30': 238, '31': 243, '32': 213, '33': 250, '34': 1899, '35': 789, '36': 318, '37': 1055, '38': 1080, '39': 693, '40': 217, '41': 634, '42': 378, '43': 1158, '45': 1135, '46': 537, '47': 1429, '48': 219, '49': 347, '50': 1257}|
13,15781.911851550462,13755.621084657723,2024.2144586955133,0.9775037527192625,1.098804465735444,52,61,9750.31025268606,89224,2827,56756,7775,0,18192,3674,0,1,167,2994; 137724,4197,90716,19743,0,6896,11922,16,|{'0': 699, '1': 603, '2': 1058, '3': 1152, '4': 472, '5': 346, '6': 530, '7': 437, '8': 371, '9': 537, '10': 1971, '11': 560, '12': 2099, '14': 780, '15': 563, '16': 844, '17': 1238, '18': 589, '19': 962, '21': 482, '22': 517, '23': 1337, '24': 419, '25': 1508, '26': 837, '27': 420, '28': 442, '29': 2430, '31': 342, '32': 354, '33': 353, '34': 2314, '35': 1320, '36': 591, '37': 2577, '38': 2751, '39': 1871, '41': 674, '42': 442, '43': 2426, '45': 2342, '46': 684, '47': 1292, '48': 327, '49': 513, '50': 1632}|
14,16750.654039052843,15309.121743226548,1439.3963201612657,1.1104287955194998,1.025546893909038,22,47,7350.253252141488,102299,1983,62500,15213,0,15773,4894,1936,21,167,2129; 106450,495,60044,25150,0,19650,240,0,|{'0': 1202, '1': 1241, '2': 1358, '3': 1451, '4': 834, '5': 812, '6': 1609, '7': 1278, '8': 519, '9': 1608, '10': 842, '11': 751, '12': 489, '13': 536, '15': 1204, '16': 1854, '17': 1469, '18': 596, '19': 1430, '20': 406, '21': 1092, '22': 1137, '23': 393, '24': 379, '25': 1123, '26': 1963, '27': 676, '28': 483, '29': 685, '30': 391, '31': 963, '32': 872, '33': 842, '34': 499, '35': 1287, '36': 1305, '37': 424, '38': 424, '39': 424, '40': 477, '41': 759, '42': 824, '43': 709, '44': 371, '45': 735, '46': 1751, '47': 573, '48': 792, '49': 1611, '50': 953}|
15,17422.921678655162,16307.124754671937,1113.5207793826446,1.299336993900099,0.9768076208008457,50,29,13383.859151337612,102781,1499,73949,13642,0,8444,3168,2078,21,167,1647; 82350,1051,57100,9831,0,12679,6,11,|{'0': 450, '1': 482, '2': 526, '3': 653, '4': 338, '5': 397, '6': 754, '7': 1065, '8': 224, '9': 899, '10': 445, '11': 298, '12': 265, '13': 307, '14': 924, '16': 680, '17': 655, '18': 255, '19': 521, '20': 194, '21': 473, '22': 1631, '23': 233, '24': 185, '25': 508, '26': 798, '27': 317, '28': 196, '29': 389, '30': 212, '31': 549, '32': 1028, '33': 394, '34': 247, '35': 648, '36': 1593, '37': 254, '38': 257, '39': 310, '40': 212, '41': 311, '42': 355, '43': 424, '44': 179, '45': 428, '46': 688, '47': 254, '48': 562, '49': 851, '50': 432}|
16,15977.526464073686,14655.527608978155,1319.7283311201538,1.2018032076597154,1.068720795086494,16,41,11897.538039889818,102476,1806,60314,17774,0,14950,3877,3755,21,167,1952; 97600,365,52111,22539,0,22232,0,51,|{'0': 1382, '1': 1386, '2': 1644, '3': 1571, '4': 901, '5': 789, '6': 1289, '7': 901, '8': 514, '9': 1256, '10': 916, '11': 852, '12': 597, '13': 550, '14': 1692, '15': 833, '17': 1500, '18': 750, '19': 1730, '20': 374, '21': 1106, '22': 800, '23': 451, '24': 384, '25': 1236, '26': 1911, '27': 736, '28': 553, '29': 715, '30': 422, '31': 782, '32': 595, '33': 705, '34': 557, '35': 1306, '36': 914, '37': 434, '38': 481, '39': 413, '40': 491, '41': 878, '42': 892, '43': 755, '44': 368, '45': 759, '46': 1851, '47': 639, '48': 640, '49': 1211, '50': 1077}|
17,17484.98612810009,16373.274436637827,1109.464237381251,1.274669324279926,0.9727847677774023,144,29,11252.10698193238,102787,1495,62118,17892,0,12922,4110,4249,21,167,1641; 82050,2773,45944,9426,0,19332,6,7563,|{'0': 860, '1': 765, '2': 1346, '3': 1641, '4': 502, '5': 427, '6': 755, '7': 622, '8': 344, '9': 776, '10': 1123, '11': 576, '12': 659, '13': 677, '14': 1096, '15': 637, '16': 1282, '18': 555, '19': 1242, '20': 234, '21': 601, '22': 614, '23': 489, '24': 293, '25': 1469, '26': 1344, '27': 423, '28': 405, '29': 900, '30': 241, '31': 463, '32': 420, '33': 398, '34': 624, '35': 1577, '36': 696, '37': 546, '38': 523, '39': 487, '40': 294, '41': 664, '42': 504, '43': 914, '44': 205, '45': 937, '46': 1061, '47': 643, '48': 377, '49': 703, '50': 1172}|
18,15901.510743011175,14579.453262437295,1319.7283311201538,1.2554376496199253,1.0737118333796813,60,46,9247.273458535688,102476,1806,67461,13571,0,12023,5037,2579,21,167,1952; 97600,1678,62394,12617,0,18137,0,68,|{'0': 1109, '1': 956, '2': 864, '3': 657, '4': 1241, '5': 731, '6': 608, '7': 374, '8': 1087, '9': 536, '10': 582, '11': 1799, '12': 531, '13': 386, '14': 597, '15': 299, '16': 765, '17': 619, '19': 932, '20': 632, '21': 863, '22': 306, '23': 569, '24': 1110, '25': 670, '26': 641, '27': 1219, '28': 1599, '29': 414, '30': 714, '31': 475, '32': 268, '33': 598, '34': 489, '35': 509, '36': 336, '37': 332, '38': 323, '39': 241, '40': 714, '41': 1788, '42': 1119, '43': 420, '44': 443, '45': 432, '46': 779, '47': 817, '48': 434, '49': 553, '50': 726}|
