node_id,consumption,con_rx,con_tx,con_standby,con_sleep,sink_rx_suc,sink_tx_suc,sink_delay_avg,rx_all_p,rx_suc_p,rx_fail_per,rx_fail_col,rx_fail_adr,rx_fail_dup,rx_fail_mis,rx_fail_buf,rx_buf_max,gen_p,tx_all_p,tx_suc_p,tx_fail_per,tx_fail_col,tx_fail_adr,tx_fail_dup,tx_fail_mis,tx_fail_buf,links
Network,909680.7310002035,847872.7895759143,61686.48203453016,72.78221074412805,48.67717982513265,2438,4020,18402.32238864234,4546637,86302,2737268,604689,0,901324,49629,167830,21,8517,91240,86302,2737268,604689,0,901324,49629,167830,
0,17878.526980780713,17764.01871592463,112.90708570545999,0.6772019383794811,0.9239772191363729,0,0,0,91075,2438,45293,6359,0,35917,1066,0,0,167,167; 8350,938,4108,635,0,0,1,31,|{'1': 118, '2': 117, '3': 110, '4': 109, '5': 106, '6': 69, '7': 109, '8': 106, '9': 80, '10': 89, '11': 69, '12': 60, '13': 65, '14': 66, '15': 62, '16': 65, '17': 136, '18': 73, '19': 123, '20': 146, '21': 93, '22': 75, '23': 103, '24': 55, '25': 45, '26': 126, '27': 59, '28': 72, '29': 69, '30': 124, '31': 50, '32': 112, '33': 149, '34': 103, '35': 42, '36': 114, '37': 56, '38': 63, '39': 52, '40': 102, '41': 68, '42': 93, '43': 54, '44': 104, '45': 43, '46': 54, '47': 41, '48': 44, '49': 55, '50': 144}|
1,19531.76846721298,18222.714956823133,1306.8826147824075,1.3157877308400578,0.8551078803262643,100,91,7882.583456957424,89309,1786,44778,12643,0,25249,885,3967,21,167,1933; 96650,3095,48832,13324,0,26101,87,28,|{'0': 1380, '2': 1849, '3': 1026, '4': 1164, '5': 805, '6': 793, '7': 1869, '8': 1405, '9': 505, '10': 1621, '11': 1022, '12': 562, '13': 523, '14': 462, '15': 678, '16': 753, '17': 1737, '18': 486, '19': 1754, '20': 1795, '21': 632, '22': 1480, '23': 792, '24': 439, '25': 396, '26': 1504, '27': 558, '28': 678, '29': 553, '30': 1228, '31': 442, '32': 856, '33': 1159, '34': 919, '35': 503, '36': 1933, '37': 1199, '38': 693, '39': 966, '40': 788, '41': 749, '42': 799, '43': 1029, '44': 1501, '45': 332, '46': 389, '47': 446, '48': 347, '49': 639, '50': 1680}|
2,18289.415407703524,16980.90293604104,1306.2065244488417,1.3763151388802444,0.9296320740277374,53,70,8185.654918013677,89310,1786,46819,13491,0,21480,776,4956,21,167,1932; 96600,1237,50527,14520,0,27095,0,13,|{'0': 1238, '1': 1853, '3': 906, '4': 1210, '5': 731, '6': 729, '7': 1932, '8': 1527, '9': 467, '10': 1831, '11': 901, '12': 545, '13': 561, '14': 411, '15': 702, '16': 672, '17': 1483, '18': 419, '19': 1572, '20': 1566, '21': 547, '22': 1672, '23': 609, '24': 482, '25': 369, '26': 1287, '27': 536, '28': 679, '29': 464, '30': 1022, '31': 464, '32': 808, '33': 987, '34': 979, '35': 426, '36': 1832, '37': 1350, '38': 603, '39': 1139, '40': 760, '41': 800, '42': 644, '43': 1176, '44': 1663, '45': 324, '46': 371, '47': 338, '48': 318, '49': 728, '50': 1440}|
3,17357.643981564197,16048.427248758435,1306.8826147824075,1.3480271362802032,0.986090906500588,62,95,9083.594216284475,89309,1787,47340,13354,0,22484,1018,3325,21,167,1933; 96650,1899,51570,15262,0,24538,17,10225,|{'0': 1275, '1': 1082, '2': 907, '4': 632, '5': 939, '6': 1211, '7': 917, '8': 674, '9': 622, '10': 706, '11': 1087, '12': 1181, '13': 496, '14': 426, '15': 455, '16': 1256, '17': 1378, '18': 714, '19': 1263, '20': 1235, '21': 674, '22': 730, '23': 1339, '24': 360, '25': 897, '26': 1549, '27': 970, '28': 519, '29': 739, '30': 1857, '31': 357, '32': 782, '33': 1450, '34': 668, '35': 994, '36': 1046, '37': 614, '38': 1507, '39': 467, '40': 1486, '41': 443, '42': 1676, '43': 444, '44': 691, '45': 572, '46': 497, '47': 887, '48': 682, '49': 348, '50': 1379}|
4,17021.074366144905,15711.809576472499,1306.8826147824075,1.3757239366203167,1.006450981655899,113,100,8964.677237940346,89309,1787,51959,10255,0,21376,1067,2863,21,167,1933; 96650,5436,54771,5274,0,20735,18,29,|{'0': 1089, '1': 1174, '2': 1219, '3': 663, '5': 846, '6': 468, '7': 1263, '8': 1752, '9': 626, '10': 1205, '11': 504, '12': 362, '13': 777, '14': 614, '15': 1387, '16': 416, '17': 1049, '18': 510, '19': 938, '20': 1140, '21': 753, '22': 1013, '23': 597, '24': 782, '25': 293, '26': 862, '27': 322, '28': 1080, '29': 508, '30': 754, '31': 823, '32': 1220, '33': 897, '34': 1579, '35': 320, '36': 1073, '37': 844, '38': 463, '39': 820, '40': 648, '41': 1397, '42': 528, '43': 1078, '44': 1667, '45': 378, '46': 471, '47': 267, '48': 290, '49': 1113, '50': 1037}|
5,18616.24570243867,17307.71773684811,1306.2065244488417,1.4109606205204013,0.9104805246047469,57,84,8456.494093823454,89310,1786,51058,11805,0,18883,1730,4046,21,167,1932; 96600,1402,54014,18302,0,20113,429,6,|{'0': 1289, '1': 827, '2': 720, '3': 869, '4': 866, '6': 500, '7': 779, '8': 805, '9': 1423, '10': 627, '11': 515, '12': 569, '13': 1233, '14': 968, '15': 727, '16': 533, '17': 969, '18': 1186, '19': 790, '20': 926, '21': 1633, '22': 520, '23': 1320, '24': 706, '25': 522, '26': 894, '27': 426, '28': 1155, '29': 1372, '30': 905, '31': 754, '32': 1486, '33': 1389, '34': 1101, '35': 515, '36': 777, '37': 476, '38': 720, '39': 391, '40': 1236, '41': 676, '42': 954, '43': 446, '44': 828, '45': 777, '46': 966, '47': 442, '48': 592, '49': 505, '50': 981}|
6,15812.604089812521,14503.237289610557,1306.8826147824075,1.4053752523804663,1.0788101993380748,12,81,11756.451738466723,89309,1787,55251,12098,0,17476,789,1906,21,167,1933; 96650,160,60952,15415,0,19689,0,3,|{'0': 744, '1': 844, '2': 692, '3': 1226, '4': 473, '5': 475, '7': 711, '8': 491, '9': 373, '10': 634, '11': 1538, '12': 1164, '13': 323, '14': 278, '15': 301, '16': 1895, '17': 908, '18': 392, '19': 1033, '20': 893, '21': 417, '22': 692, '23': 777, '24': 223, '25': 902, '26': 1106, '27': 1516, '28': 366, '29': 437, '30': 1186, '31': 249, '32': 441, '33': 832, '34': 436, '35': 1110, '36': 795, '37': 600, '38': 1188, '39': 450, '40': 836, '41': 330, '42': 1035, '43': 396, '44': 597, '45': 379, '46': 283, '47': 1042, '48': 515, '49': 243, '50': 931}|
7,16521.700339196475,15212.437832983063,1306.8826147824075,1.3434958864801307,1.0363955756297678,20,88,6927.320648002382,89309,1787,45705,13758,0,22398,886,4773,21,167,1933; 96650,281,49646,18453,0,27538,34,27,|{'0': 1273, '1': 1868, '2': 1933, '3': 894, '4': 1255, '5': 769, '6': 739, '8': 1569, '9': 526, '10': 1746, '11': 890, '12': 529, '13': 580, '14': 412, '15': 760, '16': 690, '17': 1545, '18': 453, '19': 1576, '20': 1643, '21': 609, '22': 1558, '23': 678, '24': 487, '25': 432, '26': 1334, '27': 502, '28': 684, '29': 488, '30': 1046, '31': 491, '32': 914, '33': 1057, '34': 1003, '35': 467, '36': 1847, '37': 1244, '38': 632, '39': 1069, '40': 758, '41': 810, '42': 691, '43': 1151, '44': 1712, '45': 370, '46': 385, '47': 388, '48': 354, '49': 731, '50': 1462}|
8,17510.83991383312,16201.568393935577,1306.8826147824075,1.4126903920804101,0.9762147415170838,84,89,9316.402964576495,89309,1787,49721,11587,0,20993,989,4231,21,167,1933; 96650,1664,53531,13004,0,24208,38,178,|{'0': 1131, '1': 1382, '2': 1518, '3': 666, '4': 1782, '5': 767, '6': 549, '7': 1573, '9': 554, '10': 1565, '11': 633, '12': 378, '13': 640, '14': 517, '15': 1064, '16': 466, '17': 1187, '18': 419, '19': 1071, '20': 1222, '21': 625, '22': 1249, '23': 602, '24': 653, '25': 340, '26': 965, '27': 405, '28': 855, '29': 463, '30': 797, '31': 657, '32': 997, '33': 926, '34': 1249, '35': 362, '36': 1323, '37': 1080, '38': 461, '39': 1053, '40': 625, '41': 1177, '42': 497, '43': 1316, '44': 1913, '45': 326, '46': 434, '47': 288, '48': 276, '49': 1025, '50': 1096}|
9,18381.612990485286,17073.018611778843,1306.2065244488417,1.4633298801006114,0.924524382658649,57,87,10219.680516946264,89310,1786,57048,10110,0,15035,1704,3625,21,167,1932; 96600,1154,60825,14531,0,17896,387,3,|{'0': 790, '1': 561, '2': 501, '3': 588, '4': 666, '5': 1392, '6': 367, '7': 540, '8': 495, '10': 463, '11': 329, '12': 403, '13': 1555, '14': 1405, '15': 666, '16': 392, '17': 624, '18': 1447, '19': 508, '20': 577, '21': 1849, '22': 386, '23': 945, '24': 797, '25': 421, '26': 545, '27': 320, '28': 1112, '29': 1436, '30': 586, '31': 884, '32': 1205, '33': 876, '34': 890, '35': 388, '36': 547, '37': 322, '38': 503, '39': 305, '40': 868, '41': 577, '42': 598, '43': 331, '44': 562, '45': 853, '46': 1557, '47': 303, '48': 506, '49': 408, '50': 626}|
